9.568047019714214230e-01,1.014289368504648126e+00
9.350144658884058657e-01,1.027870721265404130e+00
2.153932854167841526e-01,1.469627007758630421e+00
1.651144713308276835e-01,1.488328541038860253e+00
1.219604746106554671e+00,7.043545875399905842e-01
1.154191361953209594e+00,7.363598083509403924e-01
3.363834056708334685e-01,1.310895525139422313e+00
8.495948913472126662e-01,1.121134412000785341e+00
9.523933466273959425e-01,1.016769558656395178e+00
9.773325364447309482e-01,1.003243475710179355e+00
4.741208059969874711e-01,1.227247872506962212e+00
2.632232514014560820e-01,1.451930011814065447e+00
3.545340694976868434e-01,1.294067935071693265e+00
1.172509925824925858e+00,7.257702353329211764e-01
5.621290139181827072e-01,1.198905759489669487e+00
1.521263818636988674e-01,1.502912020391654169e+00
1.138525740986695567e+00,7.530871908866967335e-01
7.234283223116424466e-01,1.153788330093621584e+00
5.451334056577685772e-01,1.203470336953763153e+00
6.678162687107498385e-01,1.167695996701505701e+00
8.707822182164850489e-01,1.115763458568706179e+00
2.709126226304725549e-01,1.449909389801309567e+00
3.343288840508300552e-01,1.315739093600490017e+00
1.576393579419779201e-01,1.493639174309726814e+00
5.271520180428268532e-01,1.208635647332932495e+00
1.152821331248842895e+00,7.385524242401173556e-01
9.061637407397391542e-01,1.050968635612027358e+00
4.727593209212912484e-01,1.227835448265464757e+00
3.517800786712541594e-01,1.295861107735200912e+00
1.118819011582846912e+00,9.391072997485905294e-01
1.194591021251827812e+00,7.144870972627928030e-01
1.093392859755205393e+00,9.508717189774273937e-01
1.074345804552192973e+00,9.589449233759792524e-01
5.310396822658631777e-01,1.207485079509999837e+00
9.305634561016447037e-01,1.031149987052772277e+00
2.876369606526179012e-01,1.445865569080631241e+00
2.818634021565600278e-01,1.447213878774908702e+00
1.925074335239678192e-01,1.476964668907439604e+00
1.226925238832983212e+00,7.016101289264089491e-01
1.141871977297753915e+00,7.474008993565945946e-01
6.058785210318049508e-01,1.186470098449985189e+00
7.589985304408006783e-01,1.145857283271331406e+00
1.198349439670309380e+00,7.132324715783513458e-01
8.837519467056509370e-01,1.112565353956661562e+00
1.108146499260836748e+00,9.435815589053684338e-01
1.298314612097419385e+00,6.764076596668993080e-01
8.815784166501323682e-01,1.113097084584990570e+00
9.716727040410155780e-01,1.006393975034496124e+00
9.556899726619754176e-01,1.014941687807212611e+00
3.776085848038821524e-01,1.271255649746951599e+00
9.272288959420134091e-01,1.033777850566014012e+00
2.063743305756364776e-01,1.472296837542497849e+00
9.991114768070463725e-01,9.929263158331009809e-01
1.337056685795245059e+00,6.625365819464053008e-01
6.762724555146490957e-01,1.165451956500298758e+00
2.847253920842884867e-01,1.446539769012401999e+00
2.449221706636208751e-01,1.457313810585336933e+00
9.836318752661004083e-01,1.000590662480890680e+00
1.174389700455169105e+00,7.246740796143946728e-01
2.709126226304725549e-01,1.449909389801309567e+00
9.661027636580499234e-01,1.009080918248475678e+00
1.138724739052673129e+00,7.526091678349804415e-01
9.178254560288294783e-01,1.042344677335808045e+00
9.906898841041229531e-01,9.967859294496090872e-01
5.492955622511104252e-01,1.202326802748350909e+00
1.077244288772529757e+00,9.576986359743691057e-01
3.742699716362629658e-01,1.273654504959906619e+00
1.293803624973493882e+00,6.778018840034658599e-01
1.159689831826938189e+00,7.330982332168221038e-01
8.837519467056509370e-01,1.112565353956661562e+00
5.978555169515509249e-01,1.189353781618733175e+00
8.118319895162322553e-01,1.131303381241759221e+00
6.720214222472176147e-01,1.166573097048405616e+00
5.104548871543137523e-01,1.213832113602629770e+00
1.302253483007156376e-01,1.522621674185104412e+00
7.766376783935200478e-01,1.141784696514594133e+00
3.500509842628236612e-01,1.297057905987501814e+00
4.903192182829876344e-01,1.220807788869094468e+00
1.962203046326091993e-01,1.475631589938162458e+00
5.963414126018893313e-01,1.190417206971988273e+00
1.153857451017946900e+00,7.376356432820438958e-01
3.061428804365107226e-01,1.441818549743484335e+00
5.947558454555199603e-01,1.190510034200617406e+00
1.179209225104047576e+00,7.216684202449361596e-01
7.903425975239706247e-01,1.137543796422283870e+00
1.146205304731321206e+00,7.432434922243669195e-01
4.856820641054433452e-01,1.222559906956595777e+00
9.297107837799440944e-01,1.031806585919502917e+00
5.665192812918231624e-01,1.197768627491554883e+00
9.026675785773310423e-01,1.054299868668167273e+00
9.934335963927800606e-01,9.960941444773967479e-01
8.750859295767785540e-01,1.114695368776807749e+00
1.366319637049009827e+00,6.511856866554313061e-01
3.803323424073656867e-01,1.269459554075871077e+00
4.095523880349176693e-01,1.254421639339564409e+00
2.333047222349975414e-01,1.461347026893995649e+00
4.951174781021574489e-01,1.219058919891688797e+00
8.973051125133064687e-01,1.060308985033091789e+00
1.015261904441789653e+00,9.858804856833247587e-01
1.018839540230572993e+00,9.852394398449837443e-01
5.177122988932492120e-01,1.211518778697944443e+00
7.977963470794566803e-01,1.135330820997888290e+00
1.307017566933510011e+00,6.731511748296761244e-01
1.150478314537643598e+00,7.390781898126654870e-01
1.403044834616933301e+00,6.360324011385325438e-01
8.579997491412250099e-01,1.118979961806970680e+00
1.217531710327586225e+00,7.051462100749541495e-01
4.505438089196154294e-01,1.239064061734688638e+00
5.869364924781788062e-01,1.192671737682495570e+00
9.617000994229627509e-01,1.011572626573048028e+00
2.583471236391634562e-01,1.453276591892288971e+00
2.274770313109648612e-01,1.464695078710411602e+00
3.564765314593554280e-01,1.292873850179012019e+00
4.341253341879998118e-01,1.245037975271058750e+00
9.556899726619754176e-01,1.014941687807212611e+00
2.930825673234007667e-01,1.444543656457787373e+00
1.368229168142301333e+00,6.504119384548474603e-01
8.883035624969934929e-01,1.080447850968182744e+00
2.514088258164797196e-01,1.455295683861676403e+00
1.026911323361412443e+00,9.803418997289148340e-01
6.058785210318049508e-01,1.186470098449985189e+00
1.380300568512566883e-01,1.510812912637311323e+00
1.091473411237517510e+00,9.518920144417910567e-01
3.093990852910550871e-01,1.441143755540761129e+00
7.209190863964707319e-01,1.154592925550554705e+00
1.296414430684318830e+00,6.770784665825451132e-01
6.937157594145695327e-01,1.160985156421979747e+00
9.451510363271786730e-01,1.021479866973000528e+00
2.559842093458417622e-01,1.453949727613656373e+00
1.640053015098565936e-01,1.488992879402741609e+00
1.022877476440593014e+00,9.826910986706949291e-01
4.535820536571542050e-01,1.237283110648158102e+00
2.107843990827849012e-01,1.470962141895472586e+00
1.346321463950477693e+00,6.592581289572649883e-01
9.256383126444696074e-01,1.035093237376126796e+00
6.125725068255487571e-01,1.184170372373764879e+00
1.382276947501484443e+00,6.445025521067579977e-01
5.051878057212206841e-01,1.215571051743029374e+00
1.334143584065451194e+00,6.640142292101220978e-01
9.233495413968348942e-01,1.037068107161284169e+00
1.084449455971181919e+00,9.548470887961422182e-01
7.668942535547067507e-01,1.143953455334969727e+00
8.377804435067837119e-01,1.124231568554965088e+00
8.151079109373498000e-01,1.130379472224663617e+00
1.132334604548095314e+00,9.324467158087463847e-01
3.608284192873316698e-01,1.289355104882922598e+00
6.494865142993297980e-01,1.172770583332083172e+00
9.879485097007769667e-01,9.980749803601540737e-01
9.836318752661004083e-01,1.000590662480890680e+00
7.004292511952172617e-01,1.159317509371262434e+00
1.053230675586975806e+00,9.683745019698017931e-01
4.637602325660008518e-01,1.231958138743168840e+00
6.981814008392852600e-01,1.159872939520729895e+00
8.907888422410898954e-01,1.071030172792520441e+00
8.707822182164850489e-01,1.115763458568706179e+00
3.349358926692662664e-01,1.313920995282060966e+00
4.601917047279879824e-01,1.233730117823582662e+00
4.227658803434195534e-01,1.249132879689712761e+00
1.394930209912020658e+00,6.385939792442247853e-01
8.962780312749067946e-01,1.061646518993926813e+00
8.664993131214586697e-01,1.116833592667898722e+00
4.769000058515366902e-01,1.226073767496520306e+00
4.984046626225246968e-01,1.217894827435294980e+00
3.453796628705969596e-01,1.300654675983090813e+00
3.018431009143771604e-01,1.442520499133350897e+00
1.136738929448748436e+00,9.304374987435999333e-01
4.005675868160736286e-01,1.258739654913586969e+00
2.250032648948341318e-01,1.464704779384206512e+00
1.191759128326665973e+00,7.157374001911522843e-01
1.312646849823964956e+00,6.714104140325869441e-01
1.054472655977335194e+00,9.677110158946409246e-01
8.664993131214586697e-01,1.116833592667898722e+00
8.778220609875795333e-01,1.114046731684779745e+00
1.386340464749634904e+00,6.426676285742269901e-01
6.762724555146490957e-01,1.165451956500298758e+00
1.362873115556325843e+00,6.525509676492158295e-01
2.428603827362501022e-01,1.457986298881020604e+00
8.118319895162322553e-01,1.131303381241759221e+00
7.164328301511364572e-01,1.155442258399466349e+00
3.325022529870054200e-01,1.435118683101356263e+00
2.583471236391634562e-01,1.453276591892288971e+00
2.536714351280178192e-01,1.454622758707218688e+00
4.041957082009748348e-01,1.256780624351902853e+00
1.118863470487236000e+00,9.386161761141675886e-01
1.522202801455954102e-01,1.502247926335748440e+00
9.716727040410155780e-01,1.006393975034496124e+00
1.289938332537284182e+00,6.791619431069328972e-01
2.607601488333592954e-01,1.452603352854967556e+00
4.227658803434195534e-01,1.249132879689712761e+00
7.712831743163377496e-01,1.143152295683713904e+00
8.917131881610060873e-01,1.069016402495740481e+00
2.234931872821093179e-01,1.465375958468944306e+00
4.675024597699604101e-01,1.230189212864830184e+00
3.398334319640170520e-01,1.306067308556728479e+00
9.742647016731478260e-01,1.005102245658973326e+00
1.600688122389062329e-01,1.491648790848844053e+00
1.208334081188281672e+00,7.087495151611948874e-01
6.321905614189393674e-01,1.177879829779515442e+00
2.298337904618392713e-01,1.462690494089084803e+00
3.327290943941054735e-01,1.434461863840697626e+00
7.718615040414054107e-01,1.142870235291324699e+00
5.513986244085202770e-01,1.201755630353454452e+00
2.206229261508845241e-01,1.466717934803661416e+00
1.064311439310152707e+00,9.633188560916112753e-01
1.530119602056601025e-01,1.499601983004796191e+00
8.351372535675078979e-01,1.124923950487311197e+00
9.458755711529764909e-01,1.020678857370488801e+00
3.930895130924234593e-01,1.262301948517342121e+00
1.441771210672051495e-01,1.506865121385600803e+00
1.700534313429233890e-01,1.485669784217675593e+00
1.171257478739450519e+00,7.264188361659746906e-01
3.393258843171089723e-01,1.306669975160150488e+00
1.060069034936423904e+00,9.651990033759825227e-01
5.823085181968057356e-01,1.193801499834661550e+00
8.881123428721551250e-01,1.111503444790846062e+00
7.472829605728765756e-01,1.148305560036164019e+00
3.719868773311230115e-01,1.275456650764967614e+00
3.453796628705969596e-01,1.300654675983090813e+00
1.700534313429233890e-01,1.485669784217675593e+00
5.140504059740393927e-01,1.212674692508862728e+00
5.892692970528514707e-01,1.192107479183033059e+00
4.741208059969874711e-01,1.227247872506962212e+00
5.892692970528514707e-01,1.192107479183033059e+00
5.513986244085202770e-01,1.201755630353454452e+00
1.104150362871433089e+00,9.454502672201974267e-01
1.235383247106433657e+00,6.985237718506358551e-01
6.784148726962655473e-01,1.164892048568977545e+00
4.826812501157817792e-01,1.223729775575139067e+00
2.682995327423771670e-01,1.450583028973563282e+00
1.250288996828579968e+00,6.932523634423708447e-01
9.359417647083212444e-01,1.027215622900925718e+00
6.636579609091945997e-01,1.168820646871465252e+00
6.359405459680296246e-01,1.176741486999986153e+00
4.123508268187432435e-01,1.253244074978322908e+00
7.644198266933024399e-01,1.144495789849618861e+00
1.335742314321032964e+00,6.628692345676567843e-01
8.092576292035484897e-01,1.132025606512719884e+00
9.047214379426939956e-01,1.052300498941855844e+00
1.003636509648014652e+00,9.916131298421897444e-01
6.678162687107498385e-01,1.167695996701505701e+00
1.007812771431213505e+00,9.890782257716417281e-01
8.939748824382824921e-01,1.064993691078687243e+00
1.307017566933510011e+00,6.731511748296761244e-01
1.050323697567790759e+00,9.695988435838052144e-01
5.492955622511104252e-01,1.202326802748350909e+00
3.812819442222412647e-01,1.268861441947844115e+00
2.735756121097860927e-01,1.449235653880126984e+00
4.495708797275668189e-01,1.239658364293407589e+00
2.966683421669120690e-01,1.443842441446190117e+00
2.818634021565600278e-01,1.447213878774908702e+00
1.087043657273003561e+00,9.535891351046610342e-01
4.137798214286920739e-01,1.252655778869838921e+00
4.486179351037815621e-01,1.240252991007492200e+00
9.218890367728622692e-01,1.038385864890677412e+00
3.500509842628236612e-01,1.297057905987501814e+00
4.951174781021574489e-01,1.219058919891688797e+00
6.575104247827177062e-01,1.170510885510241517e+00
9.920731556845669985e-01,9.961418719876944383e-01
6.248566431439783742e-01,1.180161523595826489e+00
1.021341666162211226e+00,9.833283002004542528e-01
1.035002793216165173e+00,9.765490277171935407e-01
3.296161577330511960e-01,1.435793517368635586e+00
8.460218461489077413e-01,1.122072329741208074e+00
1.317463879945730554e-01,1.517380016584016333e+00
1.400442837944369856e+00,6.373247244213466889e-01
1.389728269889019430e+00,6.405401480056636121e-01
1.232922921816578921e+00,7.000294849060175739e-01
8.628196832153918194e-01,1.117777839841191723e+00
3.698938722080953312e-01,1.277261336252748736e+00
7.812484933988308455e-01,1.140320584087900047e+00
1.316110986325901067e+00,6.699340911620936811e-01
1.214244294011141534e+00,7.067320073823657456e-01
9.001354109401233927e-01,1.056968579331016622e+00
3.742699716362629658e-01,1.273654504959906619e+00
1.004882588447840064e+00,9.903596250313662086e-01
3.246727198999863617e-01,1.436485928738057583e+00
1.169402355612877642e+00,7.274831843236901907e-01
7.352568807878689938e-01,1.151041078843192844e+00
1.210357357309803206e+00,7.079429964904309092e-01
1.841184521998080470e-01,1.479679724104164373e+00
9.020123528478034558e-01,1.054966739921340713e+00
1.380741896058063745e+00,6.447312846278567822e-01
5.214397491992137645e-01,1.210364381136243894e+00
1.140228024410758323e+00,7.497569033941566818e-01
2.449221706636208751e-01,1.457313810585336933e+00
1.113495437802301424e+00,9.410956008634159264e-01
4.272432591153947357e-01,1.248121826219300567e+00
1.268152818176993435e+00,6.868887696337886428e-01
2.997774072078058794e-01,1.443167894016187391e+00
9.685298642860082907e-01,1.007781659767864157e+00
8.092576292035484897e-01,1.132025606512719884e+00
1.201362861790672198e+00,7.115982434775924848e-01
8.196706084030189743e-01,1.129118675609038336e+00
1.068589766943222941e+00,9.614420566610502039e-01
7.376468224762291470e-01,1.150493032343134603e+00
1.825642432885015154e-01,1.480960952583394219e+00
5.086822686957805928e-01,1.214411386573951868e+00
9.188030272082823302e-01,1.041007545952730817e+00
4.196925529306021474e-01,1.250305861764832160e+00
6.125725068255487571e-01,1.184170372373764879e+00
4.123508268187432435e-01,1.253244074978322908e+00
1.084449455971181919e+00,9.548470887961422182e-01
1.222212889772125166e+00,7.037220190912389928e-01
1.100169963486340663e+00,9.473225723883900162e-01
5.846161895564652156e-01,1.193236411594114310e+00
2.536714351280178192e-01,1.454622758707218688e+00
6.242825475476081465e-01,1.180921004928713325e+00
2.298337904618392713e-01,1.462690494089084803e+00
1.137347154587418530e+00,7.588819916726949888e-01
5.195678810604285047e-01,1.210941389826207137e+00
1.466260319973606840e-01,1.505547997381843972e+00
6.026228299266378485e-01,1.187622374994816932e+00
1.097847631593113604e+00,9.490180960783913822e-01
1.046218902414993934e+00,9.714899064880715418e-01
3.195236696861432080e-01,1.437834911659302550e+00
8.932957421830352018e-01,1.067373506978145814e+00
9.661027636580499234e-01,1.009080918248475678e+00
8.230253643692027055e-01,1.128191402174853808e+00
8.729315328996829493e-01,1.115229157635906576e+00
7.400445334693390720e-01,1.149945456178952385e+00
1.242920598988622061e+00,6.961699095019968642e-01
8.537850038780927520e-01,1.120056180798490120e+00
7.940501608306558268e-01,1.136436364386545828e+00
2.281735296145406267e-01,1.463362045891145380e+00
9.490836309557622030e-01,1.018722986491490845e+00
1.143854606711109057e+00,7.450639948574704352e-01
1.067159819144521293e+00,9.620672824080085395e-01
1.122649078143492574e+00,9.372426096602970436e-01
1.305162550523462528e+00,6.738051006156713374e-01
1.161198818452879422e+00,7.318919764765354774e-01
6.436022345734588868e-01,1.174469853509561235e+00
8.902493237400097570e-01,1.072373556491388991e+00
1.391112932129225044e+00,6.398703225188697719e-01
1.009288667094052627e+00,9.884380171417508354e-01
1.097347609010066449e+00,9.497425376678363396e-01
1.140228024410758323e+00,7.497569033941566818e-01
4.579099823856260798e-01,1.234913118021247813e+00
6.981814008392852600e-01,1.159872939520729895e+00
1.569286593860681478e-01,1.494302333349737610e+00
3.944579714043427998e-01,1.261513760490741598e+00
1.219379099892369922e+00,7.047439027639008646e-01
7.140185625882793374e-01,1.156244140973124113e+00
6.494865142993297980e-01,1.172770583332083172e+00
7.743540614183146431e-01,1.142329351796523840e+00
8.371818922573677213e-01,1.124381097943879526e+00
1.338656908242251475e+00,6.619467254290560820e-01
5.034661547854852870e-01,1.216151441688655632e+00
6.914982217679170873e-01,1.161541941056994043e+00
1.280895388373762600e+00,6.825695915693066329e-01
1.012261559055501081e+00,9.871585882536415557e-01
1.244960969185822108e+00,6.951159771526793651e-01
1.032217620936378921e+00,9.788750838456599102e-01
9.397724695887887947e-01,1.024597788645970953e+00
7.255645294300308024e-01,1.153494421334782638e+00
5.709641375316785172e-01,1.196633117976415805e+00
1.925074335239678192e-01,1.476964668907439604e+00
8.628196832153918194e-01,1.117777839841191723e+00
1.545787379988006194e-01,1.496953424734840832e+00
9.480028809806704260e-01,1.019374673724456004e+00
2.762884457829208884e-01,1.448561822524958353e+00
1.032281237781852212e+00,9.778119390248660725e-01
6.284956427204360097e-01,1.179019844905157877e+00
1.080659718135020597e+00,9.569015040085020463e-01
7.209190863964707319e-01,1.154592925550554705e+00
9.207253144862370675e-01,1.039683259794408565e+00
3.299993851510727438e-01,1.435136629115466578e+00
3.509048182971543639e-01,1.296459372666228349e+00
7.094648413895487948e-01,1.157347245141817860e+00
3.797930247060783415e-01,1.270441088823418996e+00
3.239793117224483154e-01,1.437142956314235720e+00
2.388874785720407345e-01,1.459330936701713322e+00
9.297107837799440944e-01,1.031806585919502917e+00
6.010181376851182478e-01,1.188199112745044639e+00
5.310396822658631777e-01,1.207485079509999837e+00
6.937157594145695327e-01,1.160985156421979747e+00
9.160224178629050584e-01,1.042995717035115399e+00
9.272288959420134091e-01,1.033777850566014012e+00
7.072023618441800608e-01,1.157899482252703338e+00
7.397056595887523400e-01,1.150210069292471937e+00
7.257774426038299254e-01,1.153237947472844249e+00
3.979945966168969562e-01,1.259925838301948930e+00
8.891694630869864113e-01,1.075734984549688855e+00
1.392664461811561338e+00,6.395970059322320100e-01
9.142379426116207242e-01,1.044322310381882390e+00
2.085544968522086151e-01,1.471629545181367904e+00
1.224824485162411492e+00,7.023900902736885943e-01
7.794605175634607974e-01,1.140877340187905320e+00
8.989584304425513039e-01,1.058304147178030563e+00
9.417597877048500266e-01,1.023290425181254237e+00
1.301571454700189534e+00,6.753260212987142186e-01
2.206229261508845241e-01,1.466717934803661416e+00
1.728250995258946432e-01,1.484339581845654843e+00
1.063383928913738785e+00,9.639981728018123253e-01
6.107289769092432152e-01,1.185495948302793368e+00
6.849082526053411613e-01,1.163214986972061604e+00
5.086822686957805928e-01,1.214411386573951868e+00
1.609780614791205267e-01,1.490985031862439358e+00
1.192698070224301077e+00,7.153198198626189441e-01
7.940501608306558268e-01,1.136436364386545828e+00
8.176982332660909236e-01,1.129664126883792585e+00
4.935003008821343684e-01,1.219641513312233139e+00
1.125206546794332851e+00,9.360015479119498938e-01
1.530119602056601025e-01,1.499601983004796191e+00
2.657363934561427499e-01,1.451256570082458675e+00
1.202232304036549237e+00,7.115876599290162918e-01
3.842552608951717019e-01,1.267068881326670615e+00
1.002155682985792495e+00,9.922523090307422411e-01
7.118136952349836122e-01,1.156547183855479277e+00
8.151079109373498000e-01,1.130379472224663617e+00
3.093990852910550871e-01,1.441143755540761129e+00
1.252000513223954670e+00,6.927678845846731992e-01
3.719868773311230115e-01,1.275456650764967614e+00
7.855486489828891195e-01,1.139010021770129777e+00
1.349796426259105786e+00,6.578584780298897261e-01
1.024264422278790221e+00,9.816089289707730092e-01
1.388596118879748431e+00,6.418508167885097482e-01
4.041957082009748348e-01,1.256780624351902853e+00
1.193642071986166897e+00,7.149030519780625870e-01
1.349796426259105786e+00,6.578584780298897261e-01
5.556481244985089774e-01,1.200614480487586677e+00
2.428603827362501022e-01,1.457986298881020604e+00
2.632232514014560820e-01,1.451930011814065447e+00
1.384814313416894649e+00,6.433539882945329413e-01
1.506758660346605438e-01,1.503571227559976409e+00
5.214397491992137645e-01,1.210364381136243894e+00
9.742647016731478260e-01,1.005102245658973326e+00
8.543708421213551674e-01,1.119921065327873722e+00
3.626535974421916109e-01,1.285715839363209101e+00
2.762884457829208884e-01,1.448561822524958353e+00
5.410306522022949594e-01,1.204615449689163897e+00
1.162713731673349571e+00,7.310078883552837414e-01
3.375136252685191351e-01,1.309083111990483106e+00
2.902595428075080974e-01,1.445217868022906638e+00
1.287016521718181039e+00,6.801910736867446960e-01
3.420812669629942349e-01,1.303659148297065196e+00
8.460218461489077413e-01,1.122072329741208074e+00
7.424498816749949270e-01,1.149398351384770089e+00
2.930825673234007667e-01,1.444543656457787373e+00
2.063743305756364776e-01,1.472296837542497849e+00
3.545340694976868434e-01,1.294067935071693265e+00
5.104548871543137523e-01,1.213832113602629770e+00
8.351372535675078979e-01,1.124923950487311197e+00
5.709641375316785172e-01,1.196633117976415805e+00
4.856820641054433452e-01,1.222559906956595777e+00
1.191759128326665973e+00,7.157374001911522843e-01
8.418872122734395447e-01,1.123150956395085887e+00
3.613516163280330318e-01,1.288140984632314856e+00
2.988744290601026421e-01,1.443194970694873236e+00
9.812463453682234160e-01,1.001303007721948690e+00
1.135032737707081907e+00,9.312178913106132772e-01
9.782239062428370602e-01,1.003166893452666963e+00
1.240699741570423953e+00,6.966221124664733200e-01
2.790510638605177007e-01,1.447887897051239436e+00
4.463993429824206771e-01,1.240959753360503237e+00
9.637160252733938393e-01,1.010381328692013136e+00
4.196925529306021474e-01,1.250305861764832160e+00
4.166969897100685216e-01,1.251480164552569940e+00
1.361047318219815949e+00,6.532888161654197834e-01
6.075293340259495523e-01,1.185894561884987874e+00
3.594769094152781008e-01,1.291948802178214395e+00
1.024264422278790221e+00,9.816089289707730092e-01
1.226925238832983212e+00,7.016101289264089491e-01
5.800136076889739201e-01,1.194367001319746047e+00
5.451334056577685772e-01,1.203470336953763153e+00
3.170159643775924962e-01,1.438509281059090705e+00
4.769000058515366902e-01,1.226073767496520306e+00
1.070757756680874806e+00,9.608833946308064089e-01
1.317463879945730554e-01,1.517380016584016333e+00
5.177122988932492120e-01,1.211518778697944443e+00
1.039128809658190988e+00,9.746572753646687293e-01
5.665192812918231624e-01,1.197768627491554883e+00
3.018431009143771604e-01,1.442520499133350897e+00
1.248969132249907688e+00,6.938943262498418196e-01
8.917131881610060873e-01,1.069016402495740481e+00
4.887554861029599351e-01,1.221391468734784214e+00
6.397447300270240333e-01,1.175604825328868452e+00
1.278921874539001635e+00,6.832715011949199724e-01
9.877813204789340773e-01,9.986617130419814803e-01
1.163675232777638513e+00,7.304132187871827941e-01
1.157573129357080788e+00,7.341160424308166288e-01
1.071460719768069225e+00,9.601927335880227066e-01
2.682995327423771670e-01,1.450583028973563282e+00
4.307850933313428499e-01,1.246206262749828264e+00
6.397447300270240333e-01,1.175604825328868452e+00
1.019050345672066982e+00,9.841470347742238278e-01
5.051878057212206841e-01,1.215571051743029374e+00
1.157129607502024982e+00,7.357857309854767269e-01
9.437943451865837829e-01,1.021984111305114462e+00
2.001324876562460275e-01,1.474298036063589779e+00
2.902595428075080974e-01,1.445217868022906638e+00
1.208176526573749854e+00,7.091450199929225651e-01
7.325976907889035772e-01,1.151850144922678121e+00
7.570349368443807236e-01,1.146125679130790553e+00
3.896232727079684821e-01,1.264087269965266325e+00
3.652458338645452329e-01,1.282086003337832070e+00
5.777315866897616559e-01,1.194932914963795278e+00
7.302448142819528698e-01,1.152397771687402761e+00
2.657363934561427499e-01,1.451256570082458675e+00
2.735756121097860927e-01,1.449235653880126984e+00
9.247320844200430656e-01,1.037037521526795958e+00
3.767424665353189539e-01,1.271854930804777739e+00
5.140504059740393927e-01,1.212674692508862728e+00
7.614423218606187760e-01,1.145315325554186581e+00
1.122649078143492574e+00,9.372426096602970436e-01
5.577943232057371858e-01,1.200044505216555146e+00
1.506758660346605438e-01,1.503571227559976409e+00
4.727593209212912484e-01,1.227835448265464757e+00
7.049543746002981948e-01,1.158208010956991219e+00
1.026911323361412443e+00,9.803418997289148340e-01
2.491964019072216985e-01,1.455968501766246037e+00
1.125592782830496574e+00,9.355262030695608022e-01
1.144821513091940801e+00,7.446333393004220813e-01
6.359405459680296246e-01,1.176741486999986153e+00
4.016385593191618142e-01,1.257962026520955456e+00
1.403044834616933301e+00,6.360324011385325438e-01
6.212744025094139033e-01,1.181304857051742596e+00
1.076740842319900082e+00,9.586300517332715376e-01
1.280131114696496653e+00,6.826225776363241682e-01
4.826812501157817792e-01,1.223729775575139067e+00
1.352290716874630760e+00,6.567736383143369938e-01
4.505438089196154294e-01,1.239064061734688638e+00
1.229536113334944503e+00,7.009878828307478660e-01
1.728250995258946432e-01,1.484339581845654843e+00
3.158638508230229291e-01,1.439166520958215623e+00
8.881458261256831577e-01,1.083818865411269927e+00
1.046218902414993934e+00,9.714899064880715418e-01
4.068338295308251418e-01,1.255600492208723162e+00
8.948506652258885197e-01,1.063654256730620640e+00
9.602130758179789893e-01,1.012334081697541466e+00
8.230253643692027055e-01,1.128191402174853808e+00
4.783175743615526443e-01,1.225487240536986322e+00
1.188056223049063220e+00,7.174158313655631947e-01
1.101494880872284199e+00,9.466980730875624861e-01
1.266191902078247722e+00,6.877892843794148892e-01
1.088753206723279021e+00,9.531420744854017801e-01
4.161286627733655763e-01,1.252238421508247379e+00
1.263028401339578721e+00,6.888665082307572352e-01
1.090112009762606249e+00,9.525168503127157127e-01
1.287992535326804244e+00,6.798471658743727719e-01
